review_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes
R102383,P1040,Ultra Yoga Mat,Sports & Outdoors,5,Very satisfied,Great value for the price.,2023-08-31,Yes,0
R102384,P1158,Max Microphone,Musical Instruments,5,Excellent product,Great value for the price. very happy with this purchase.,2025-08-19,Yes,1
R102385,P1071,Lite Running Shoes,Shoes,1,Would not recommend,Regret buying this product. does not work as advertised. poor quality and not worth the money.,2025-06-30,Yes,1
R102386,P1010,Ultra Novel,Books,3,Mixed feelings,"Not bad, not great either.",2025-02-15,Yes,5
R102387,P1196,Ultra Ring,Jewelry,4,Exceeded expectations,Durable and works as expected.,2025-06-22,Yes,5
R102388,P1046,Essential Camping Tent,Sports & Outdoors,1,Not worth it,"Worse than expected, very frustrating. broke after a few days of use.",2024-12-05,No,1
R102389,P1021,Prime Blender,Home & Kitchen,3,Average product,Average quality for the price. works fine but nothing extraordinary.,2024-09-06,Yes,0
R102390,P1038,Max Body Wash,Beauty & Personal Care,2,Would not recommend,"Worse than expected, very frustrating.",2024-10-18,Yes,0
R102391,P1021,Prime Blender,Home & Kitchen,5,Very satisfied,Durable and works as expected. customer service was excellent.,2023-02-02,Yes,1
R102392,P1151,Pro Acoustic Guitar,Musical Instruments,4,Exceeded expectations,Great value for the price. fast shipping and well packaged.,2024-01-29,Yes,1
R102393,P1133,Lite Diaper Bag,Baby Products,5,Exceeded expectations,Amazing quality for the price.,2023-12-08,Yes,7
R102394,P1061,Ultra T-Shirt,Clothing,4,Very satisfied,Highly recommend this to everyone. impressive performance overall. amazing quality for the price.,2024-11-22,Yes,1
R102395,P1191,Deluxe Silver Necklace,Jewelry,2,Poor quality,Arrived damaged and defective. terrible experience overall. poor quality and not worth the money.,2023-03-06,Yes,9
R102396,P1159,Ultra Microphone,Musical Instruments,2,Broke quickly,Started malfunctioning almost immediately.,2023-02-09,Yes,1
R102397,P1051,Ultra Building Blocks,Toys & Games,4,Great purchase!,Exactly as described and works great. impressive performance overall.,2024-07-07,Yes,1
R102398,P1085,Compact Green Tea,Grocery & Gourmet Food,3,Mixed feelings,"Does what it says, nothing more. not bad, not great either.",2024-12-01,Yes,4
R102399,P1088,Smart Olive Oil,Grocery & Gourmet Food,2,Not worth it,Stopped working within a week. customer service was unhelpful. does not work as advertised.,2024-07-30,Yes,3
R102400,P1115,Lite Pet Bed,Pet Supplies,2,Poor quality,Poor quality and not worth the money. flimsy material and poor stitching. terrible experience overall.,2025-11-08,No,0
R102401,P1005,Smart Smart Watch,Electronics,5,Great purchase!,Customer service was excellent.,2024-05-12,Yes,0
R102402,P1095,Prime Air Purifier,Health & Household,5,Excellent product,Great value for the price.,2024-04-30,Yes,2
R102403,P1019,Elite Notebook Set,Books,2,Very disappointed,Started malfunctioning almost immediately.,2024-11-29,No,9
R102404,P1158,Max Microphone,Musical Instruments,3,Decent for the price,Works fine but nothing extraordinary.,2025-08-01,Yes,5
R102405,P1084,Elite Green Tea,Grocery & Gourmet Food,3,It's okay,Reasonable for occasional use.,2023-04-26,Yes,5
R102406,P1051,Ultra Building Blocks,Toys & Games,1,Very disappointed,"Worse than expected, very frustrating. poor quality and not worth the money. very disappointed with this purchase.",2023-07-07,Yes,2
R102407,P1175,Deluxe Game Console Stand,Video Games,5,Great purchase!,Excellent build quality.,2023-06-12,Yes,8
R102408,P1160,Essential Blu-ray Set,Movies & TV,5,Very satisfied,Excellent build quality. amazing quality for the price. impressive performance overall.,2024-01-17,Yes,5
R102409,P1187,Max Paint Roller,Tools & Home Improvement,5,Very satisfied,Durable and works as expected. easy to use and set up. absolutely love this product.,2024-01-14,Yes,0
R102410,P1020,Pro Blender,Home & Kitchen,4,Exceeded expectations,Excellent build quality.,2023-10-22,No,1
R102411,P1147,Lite Lawn Chair,Garden & Outdoor,4,Great purchase!,Super comfortable and stylish.,2023-06-05,Yes,1
R102412,P1082,Compact Protein Bars,Grocery & Gourmet Food,5,Very satisfied,Great value for the price.,2024-08-30,Yes,0
R102413,P1129,Max Sticky Notes,Office Products,5,Exceeded expectations,Highly recommend this to everyone. excellent build quality. exactly as described and works great.,2024-12-07,Yes,0
R102414,P1135,Pro Baby Carrier,Baby Products,4,Exceeded expectations,Best purchase i've made this year.,2024-07-30,Yes,2
R102415,P1016,Deluxe Biography,Books,5,Very satisfied,Works perfectly and exceeded my expectations.,2024-12-05,No,4
R102416,P1015,Ultra Self-Help Guide,Books,5,Great purchase!,Customer service was excellent. easy to use and set up. exactly as described and works great.,2025-07-02,Yes,0
R102417,P1190,Pro Silver Necklace,Jewelry,5,Exceeded expectations,Works perfectly and exceeded my expectations. fast shipping and well packaged. durable and works as expected.,2023-05-15,Yes,0
R102418,P1186,Ultra Paint Roller,Tools & Home Improvement,4,Very satisfied,Amazing quality for the price. fast shipping and well packaged.,2025-01-28,Yes,1
R102419,P1195,Lite Bracelet,Jewelry,1,Would not recommend,Cheaply made and feels fragile. customer service was unhelpful.,2024-04-12,Yes,0
R102420,P1010,Ultra Novel,Books,5,Very satisfied,Fast shipping and well packaged. exactly as described and works great. amazing quality for the price.,2024-10-26,No,9
R102421,P1103,Plus Phone Mount,Automotive,4,Very satisfied,Easy to use and set up. amazing quality for the price.,2023-11-09,Yes,0
R102422,P1192,Elite Earrings Set,Jewelry,3,Average product,"Not bad, not great either. it's okay, does the job but nothing special.",2024-10-10,Yes,1
R102423,P1161,Plus Blu-ray Set,Movies & TV,5,Exceeded expectations,Exactly as described and works great.,2023-01-29,Yes,0
R102424,P1169,Ultra Remote Control,Movies & TV,5,Excellent product,Great value for the price.,2024-01-12,Yes,0
R102425,P1004,Deluxe Smart Watch,Electronics,5,Exceeded expectations,Amazing quality for the price. great value for the price.,2024-11-21,Yes,1
R102426,P1127,Elite Stapler,Office Products,5,Excellent product,Great value for the price. highly recommend this to everyone.,2024-07-22,Yes,1
R102427,P1124,Smart Notebook,Office Products,5,Very satisfied,Super comfortable and stylish. amazing quality for the price. exactly as described and works great.,2023-11-24,Yes,0
R102428,P1170,Compact Game Controller,Video Games,3,It's okay,Some pros and some cons.,2023-05-18,No,8
R102429,P1180,Prime Drill Set,Tools & Home Improvement,5,Highly recommend,Durable and works as expected. highly recommend this to everyone.,2024-04-26,Yes,6
R102430,P1126,Plus Stapler,Office Products,5,Very satisfied,Exactly as described and works great.,2023-01-27,No,4
R102431,P1161,Plus Blu-ray Set,Movies & TV,2,Poor quality,Cheaply made and feels fragile.,2025-05-28,Yes,1
R102432,P1153,Ultra Keyboard,Musical Instruments,4,Exceeded expectations,,2024-11-29,Yes,3
R102433,P1176,Classic Gaming Mouse Pad,Video Games,4,Excellent product,Fast shipping and well packaged.,2025-08-27,Yes,0
R102434,P1114,Compact Pet Bed,Pet Supplies,5,Highly recommend,Exactly as described and works great. excellent build quality.,2024-10-30,Yes,5
R102435,P1080,Smart Coffee Beans,Grocery & Gourmet Food,4,Exceeded expectations,Impressive performance overall. amazing quality for the price. customer service was excellent.,2024-11-28,Yes,0
R102436,P1084,Elite Green Tea,Grocery & Gourmet Food,3,Does the job,Works fine but nothing extraordinary.,2024-04-13,Yes,0
R102437,P1156,Essential Guitar Strings,Musical Instruments,4,Highly recommend,Easy to use and set up.,2025-09-27,Yes,3
R102438,P1004,Deluxe Smart Watch,Electronics,5,Very satisfied,Very happy with this purchase. works perfectly and exceeded my expectations.,2023-10-31,Yes,3
R102439,P1020,Pro Blender,Home & Kitchen,4,Exceeded expectations,Amazing quality for the price. impressive performance overall. durable and works as expected.,2023-05-18,Yes,5
R102440,P1199,Smart Watch,Jewelry,3,Average product,Meets basic expectations.,2025-01-15,Yes,1
R102441,P1015,Ultra Self-Help Guide,Books,5,Great purchase!,Excellent build quality. impressive performance overall.,2024-11-01,Yes,0
R102442,P1158,Max Microphone,Musical Instruments,2,Poor quality,Customer service was unhelpful. very disappointed with this purchase.,2024-10-17,Yes,6
R102443,P1080,Smart Coffee Beans,Grocery & Gourmet Food,4,Highly recommend,Impressive performance overall. very happy with this purchase. excellent build quality.,2023-09-04,Yes,3
R102444,P1015,Ultra Self-Help Guide,Books,1,Broke quickly,"Worse than expected, very frustrating. does not work as advertised. customer service was unhelpful.",2024-08-01,Yes,3
R102445,P1096,Deluxe Thermometer,Health & Household,4,Great purchase!,Super comfortable and stylish. easy to use and set up.,2024-09-02,Yes,0
R102446,P1036,Classic Electric Razor,Beauty & Personal Care,5,Very satisfied,Absolutely love this product. impressive performance overall.,2023-06-11,Yes,0
R102447,P1198,Classic Watch,Jewelry,4,Very satisfied,Amazing quality for the price.,2023-11-18,Yes,0
R102448,P1194,Ultra Bracelet,Jewelry,3,Mixed feelings,Average quality for the price. meets basic expectations.,2024-07-19,Yes,1
R102449,P1155,Prime Drum Sticks,Musical Instruments,2,Broke quickly,Stopped working within a week. very disappointed with this purchase.,2023-09-21,Yes,7
R102450,P1004,Deluxe Smart Watch,Electronics,1,Poor quality,Broke after a few days of use.,2025-09-04,Yes,1
R102451,P1080,Smart Coffee Beans,Grocery & Gourmet Food,2,Not worth it,"Waste of money, would not recommend. customer service was unhelpful. broke after a few days of use.",2024-10-25,Yes,1
R102452,P1083,Ultra Protein Bars,Grocery & Gourmet Food,5,Exceeded expectations,Easy to use and set up. customer service was excellent. absolutely love this product.,2024-10-25,Yes,0
R102453,P1145,Smart Plant Pots,Garden & Outdoor,5,Excellent product,Impressive performance overall.,2023-04-25,Yes,0
R102454,P1182,Elite Tool Box,Tools & Home Improvement,5,Great purchase!,Amazing quality for the price.,2023-05-20,Yes,2
R102455,P1026,Plus Coffee Maker,Home & Kitchen,5,Great purchase!,Great value for the price. super comfortable and stylish. excellent build quality.,2025-01-07,No,2
R102456,P1086,Classic Snack Pack,Grocery & Gourmet Food,5,Exceeded expectations,Exactly as described and works great.,2023-05-23,Yes,0
R102457,P1139,Classic Baby Bottles,Baby Products,3,Mixed feelings,"Does what it says, nothing more.",2025-03-21,Yes,7
R102458,P1140,Compact Garden Hose,Garden & Outdoor,4,Highly recommend,Easy to use and set up.,2025-07-07,Yes,1
R102459,P1195,Lite Bracelet,Jewelry,5,Great purchase!,Excellent build quality. impressive performance overall.,2023-02-19,Yes,1
R102460,P1178,Classic Memory Card,Video Games,5,Great purchase!,Amazing quality for the price.,2023-03-28,Yes,4
R102461,P1059,Elite Action Figure,Toys & Games,5,Highly recommend,Easy to use and set up.,2025-10-22,Yes,6
R102462,P1099,Pro Hand Sanitizer,Health & Household,1,Broke quickly,"Terrible experience overall. waste of money, would not recommend. broke after a few days of use.",2024-08-16,Yes,0
R102463,P1171,Essential Game Controller,Video Games,4,Great purchase!,Super comfortable and stylish. exactly as described and works great. very happy with this purchase.,2023-03-24,Yes,0
R102464,P1009,Prime USB-C Cable,Electronics,5,Excellent product,Excellent build quality.,2025-10-03,Yes,7
R102465,P1179,Prime Memory Card,Video Games,4,Exceeded expectations,Durable and works as expected.,2025-11-08,No,1
R102466,P1042,Ultra Resistance Bands,Sports & Outdoors,5,Excellent product,Excellent build quality. great value for the price.,2023-01-16,No,1
R102467,P1190,Pro Silver Necklace,Jewelry,4,Exceeded expectations,Highly recommend this to everyone. impressive performance overall. very happy with this purchase.,2025-11-12,Yes,1
R102468,P1051,Ultra Building Blocks,Toys & Games,5,Exceeded expectations,Highly recommend this to everyone. fast shipping and well packaged. excellent build quality.,2024-06-17,Yes,2
R102469,P1166,Prime Projector Screen,Movies & TV,5,Very satisfied,Amazing quality for the price. absolutely love this product.,2025-11-14,Yes,5
R102470,P1052,Plus Puzzle Set,Toys & Games,4,Great purchase!,Works perfectly and exceeded my expectations.,2025-03-04,Yes,1
R102471,P1190,Pro Silver Necklace,Jewelry,5,Excellent product,Excellent build quality.,2024-09-03,Yes,1
R102472,P1172,Compact Gaming Headset,Video Games,5,Excellent product,Impressive performance overall.,2024-09-13,Yes,8
R102473,P1013,Pro Cookbook,Books,5,Exceeded expectations,Best purchase i've made this year. excellent build quality. durable and works as expected.,2024-03-20,Yes,4
R102474,P1079,Essential Slippers,Shoes,5,Highly recommend,Excellent build quality.,2024-11-14,Yes,5
R102475,P1184,Lite LED Light Bulbs,Tools & Home Improvement,4,Very satisfied,Super comfortable and stylish. fast shipping and well packaged.,2025-03-11,Yes,0
R102476,P1042,Ultra Resistance Bands,Sports & Outdoors,4,Excellent product,Amazing quality for the price. very happy with this purchase.,2024-08-07,Yes,3
R102477,P1170,Compact Game Controller,Video Games,4,Excellent product,,2023-08-08,No,4
R102478,P1007,Ultra Power Bank,Electronics,4,Exceeded expectations,Absolutely love this product. easy to use and set up. impressive performance overall.,2023-01-01,Yes,3
R102479,P1097,Compact Thermometer,Health & Household,3,It's okay,Average quality for the price.,2025-01-23,Yes,4
R102480,P1048,Smart Hiking Backpack,Sports & Outdoors,5,Great purchase!,Super comfortable and stylish. fast shipping and well packaged.,2024-07-27,Yes,0
R102481,P1005,Smart Smart Watch,Electronics,4,Great purchase!,Customer service was excellent. absolutely love this product.,2024-09-10,Yes,4
R102482,P1116,Classic Chew Toys,Pet Supplies,4,Great purchase!,Works perfectly and exceeded my expectations.,2025-09-02,Yes,0
R102483,P1028,Lite Storage Containers,Home & Kitchen,5,Highly recommend,Super comfortable and stylish.,2025-07-21,No,3
R102484,P1148,Prime Solar Lights,Garden & Outdoor,5,Great purchase!,Very happy with this purchase. highly recommend this to everyone. easy to use and set up.,2025-09-09,Yes,1
R102485,P1177,Max Gaming Mouse Pad,Video Games,4,Great purchase!,Excellent build quality.,2025-03-25,Yes,6
R102486,P1007,Ultra Power Bank,Electronics,4,Very satisfied,Amazing quality for the price.,2025-08-11,Yes,3
R102487,P1003,Essential Bluetooth Speaker,Electronics,4,Great purchase!,Impressive performance overall. absolutely love this product. best purchase i've made this year.,2024-07-29,Yes,1
R102488,P1184,Lite LED Light Bulbs,Tools & Home Improvement,2,Poor quality,Does not work as advertised. flimsy material and poor stitching.,2023-02-19,Yes,0
R102489,P1048,Smart Hiking Backpack,Sports & Outdoors,1,Not worth it,Started malfunctioning almost immediately.,2023-01-04,No,0
